Tree name	Trait species	Non-trait species	Permutations	Selective Pressure	p-value	FDR
3912	5	5	20845863	accelerated	0.8981090295886017	0.9969575076879761
2506	4	5	8845863	accelerated	0.8981615153345774	0.9967746538985189
3282	5	5	20845863	constrained	0.8986228860604178	0.9970455570916967
3738	4	4	1599441	constrained	0.8986607220954613	0.9968465201102422
259	4	4	3881501	constrained	0.898714426782286	0.9966651775021533
7151	5	5	20845863	accelerated	0.8989002687430113	0.9966304260115194
2995	4	5	8845863	constrained	0.8989651772459671	0.996461642121194
7067	5	5	20845863	constrained	0.89942025796559	0.9967253233045381
4610	5	5	20845863	accelerated	0.8997114688124138	0.9968073226412764
3235	4	4	4750372	constrained	0.8998613989866221	0.996732792650159
3616	4	4	3074060	accelerated	0.8999006467725826	0.996535730704484
6404	5	5	20845863	constrained	0.900220891105548	0.9966498598994836
6717	5	5	20845863	accelerated	0.9005082739911965	0.9967275613472265
8151	4	5	10845863	constrained	0.9005946642432777	0.9965828102754766
9542	4	4	6850431	accelerated	0.9007660157980356	0.9965321230706812
8523	5	4	4750372	accelerated	0.9007854008340384	0.9963133777843823
581	5	4	5567862	constrained	0.9008385366232109	0.9961320589310638
6020	5	5	20845863	constrained	0.9010210446521553	0.9960938506164155
8891	5	4	10845863	constrained	0.9013748947173449	0.9962450365746377
5641	5	5	20845863	constrained	0.9014246704162554	0.9960601523092213
3856	5	4	5567862	constrained	0.9014470891204327	0.995845135284946
8697	4	4	10845863	constrained	0.9016113344261885	0.995786862498623
5813	5	5	20845863	accelerated	0.9017159093482723	0.9956627305099185
6978	5	5	20845863	accelerated	0.9021160873075067	0.995864980672155
4064	5	4	10845863	constrained	0.9024407145766485	0.9959837516094855
7480	5	5	20845863	accelerated	0.9025130024248673	0.9958240365779553
6223	5	5	20845863	constrained	0.9030052182634136	0.9961276313968281
341	4	4	6850431	constrained	0.9037173768497422	0.9966736463262358
6825	5	5	20845863	accelerated	0.9041256140380509	0.9968842966892397
7128	5	5	20845863	constrained	0.9042010363244963	0.9967279739834527
1712	5	4	5567862	constrained	0.9042342352049594	0.9965251934091158
5724	5	5	20845863	constrained	0.9045946865468981	0.9966830772061741
4112	5	5	20845863	accelerated	0.9053377597941876	0.9972623571040632
5801	5	5	20845863	accelerated	0.9053377597941876	0.9970230332842638
2776	5	5	20845863	constrained	0.9061926915920283	0.9977251107763478
6481	5	5	20845863	constrained	0.9061926915920283	0.9974857907689657
6872	5	5	20845863	constrained	0.9061926915920283	0.9972465855433617
3999	5	4	10845863	constrained	0.9062397366689582	0.9970592547527809
7207	5	5	20845863	accelerated	0.9065455870831384	0.9971566872302304
991	5	5	20845863	accelerated	0.9065455870831384	0.9969177328359745
8069	5	4	10845863	accelerated	0.9065749715912917	0.9967111990015423
3718	5	5	20845863	constrained	0.9065873969198021	0.9964861232251429
5714	5	5	20845863	constrained	0.9065873969198021	0.9962475010691981
6574	5	5	20845863	constrained	0.9065873969198021	0.9960089931685352
8986	5	4	6850431	constrained	0.906887583882825	0.9961003165242421
2721	4	4	3074060	constrained	0.9072520716768327	0.996262205533617
5328	4	5	5567862	constrained	0.9077864973996165	0.9966105829107272
4188	4	4	10845863	accelerated	0.9079569472800989	0.9965592994662459
8964	5	4	6850431	accelerated	0.9080501468179799	0.9964232720582759
6610	5	5	20845863	accelerated	0.9081466827838259	0.996290969948596
7558	5	5	20845863	accelerated	0.9085511792102464	0.9964965012896322
5905	5	5	20845863	constrained	0.9085880685423307	0.9962988402725819
2671	5	5	20845863	constrained	0.9089860351048904	0.9964971130187151
1097	4	5	8845863	accelerated	0.9090981063839702	0.9963819465478956
8256	4	5	10845863	constrained	0.9091426401543988	0.9961928308664126
8254	4	4	5567862	accelerated	0.9092245556073695	0.996044756667992
6263	5	5	20845863	accelerated	0.90974374791514	0.9963756704493025
6710	5	5	20845863	accelerated	0.90974374791514	0.9961379287002095
6243	5	5	20845863	accelerated	0.9105491900282946	0.9967820212404208
6274	5	4	5567862	accelerated	0.9108175159826013	0.9968379634734456
2626	5	5	20845863	constrained	0.9114122019483192	0.9972509763330559
8593	5	4	5567862	accelerated	0.912530014527678	0.9982360516489904
739	4	4	5567862	constrained	0.9125655089674098	0.9980369686967215
5671	5	5	20845863	accelerated	0.9125743592066458	0.9978088478435304
8446	5	4	5567862	accelerated	0.9125743697475973	0.9975711726469091
5929	5	5	20845863	constrained	0.9125984281423843	0.9973598920565377
1433	5	5	20845863	accelerated	0.9129828862024397	0.9975424916149991
2746	4	4	2401596	accelerated	0.9129839825324599	0.9973062356204376
3782	5	5	20845863	constrained	0.9130085763760565	0.9970957536862739
875	5	4	10845863	accelerated	0.9136910324422929	0.9976036516482708
1990	5	5	20845863	accelerated	0.9138062739459005	0.9974921482249614
5907	5	5	20845863	accelerated	0.9138062739459005	0.9972549324941112
3957	4	5	5567862	accelerated	0.914924024552132	0.998237362974259
7101	4	5	5567862	constrained	0.9150749695535515	0.9981647338438907
628	5	5	20845863	constrained	0.9154101880399202	0.9982930971756638
6743	5	4	4750372	accelerated	0.915694162363336	0.9983655288869919
406	4	5	5567862	accelerated	0.916029121975667	0.9984935013649254
8611	5	4	5567862	constrained	0.916208906655748	0.9984523088680188
4016	5	5	20845863	constrained	0.9166045673209503	0.9986463341490601
6294	5	5	20845863	constrained	0.9170091522717522	0.9988499880785832
1080	5	4	6850431	accelerated	0.91712414933052	0.9987381872989455
4904	5	5	20845863	constrained	0.9174027065754838	0.9988045125681839
6782	4	5	10845863	constrained	0.9181791034321307	0.9994126910934649
8869	5	4	5567862	accelerated	0.918214633150983	0.9992143589115153
4866	5	5	20845863	accelerated	0.9182841405540152	0.9990530870086238
5977	5	5	20845863	constrained	0.9186061022115104	0.9991664856716332
7324	5	5	20845863	constrained	0.9186061022115104	0.9989297163622324
8923	4	4	3881501	accelerated	0.9191310416922254	0.9992637645879228
8579	4	5	5567862	accelerated	0.9194205783079723	0.9993417891651551
4685	4	4	6850431	accelerated	0.9199086726257029	0.999635543139794
8059	5	4	10845863	accelerated	0.9202340298225478	0.999752358630604
6728	5	5	20845863	constrained	0.9206074452647303	0.9999213174721533
5698	5	4	4750372	constrained	0.9207441634138878	0.9998331675121463
5046	5	4	10845863	accelerated	0.9207899345995465	0.9996463236047597
4204	5	4	4750372	accelerated	0.9208472104605571	0.9994720550623217
7018	5	5	20845863	constrained	0.9210123179715427	0.9994148799175714
8803	5	4	5567862	accelerated	0.9210626903075528	0.9992332590594233
3980	5	5	20845863	accelerated	0.9211081301958358	0.999046374254004
4118	4	4	6850431	accelerated	0.9214668094374735	0.9991992411409654
9512	4	4	10845863	constrained	0.9216253736203529	0.9991350908442711
9775	4	4	3881501	constrained	0.9217191864325068	0.9990007903964983
5278	4	4	2401596	constrained	0.9219152569454153	0.9989773587066142
2927	5	5	20845863	accelerated	0.9219175069124265	0.9987439658217954
8127	5	4	5567862	constrained	0.9219197625403357	0.9985106892371018
8084	5	4	10845863	constrained	0.9219404445738656	0.9982974752594311
6412	5	4	10845863	accelerated	0.9224543278930434	0.9986182851382818
5803	5	5	20845863	accelerated	0.9227253481740177	0.9986760902760773
2517	4	4	6850431	constrained	0.9230511923755217	0.9987931907123955
7960	4	4	10845863	accelerated	0.9230772353358184	0.9985859106449955
2452	5	5	20845863	constrained	0.923419205162266	0.9987204177444354
3998	5	5	20845863	constrained	0.9242153301247259	0.999345935424686
3170	4	5	5567862	accelerated	0.9245638080593792	0.9994872356147212
5821	5	5	20845863	constrained	0.9246093640218085	0.9993010766594629
8204	4	4	6850431	constrained	0.9247811040133948	0.9992513506751751
3462	4	5	8845863	constrained	0.9254582307064234	0.9997476037457101
4962	5	4	10845863	constrained	0.92578001315918	0.9998598447605264
6484	5	4	10845863	accelerated	0.925793262094619	0.9996388893534603
673	5	5	20845863	accelerated	0.9263631289655525	1.0000189129200001
8864	4	5	10845863	constrained	0.9267239456507113	1.0001731388972517
4165	5	5	20845863	accelerated	0.9267611956741626	0.9999781629317499
6041	5	5	20845863	accelerated	0.9267611956741626	0.9997430951924617
3899	4	4	4750372	accelerated	0.9271815334788686	0.9999614705369042
8040	5	4	5567862	constrained	0.9275952604149831	1.0001726151420012
5292	4	4	3074060	constrained	0.9280741463414635	1.000453901235841
5310	4	5	10845863	accelerated	0.9280930862156525	1.0002393547777428
5738	5	5	20845863	accelerated	0.9283901214967155	1.0003245521362825
9291	4	4	3881501	constrained	0.9287821112694532	1.0005119973275869
1415	4	5	8845863	accelerated	0.9288139802852571	1.0003115126798978
4738	4	4	3074060	constrained	0.9288429268292683	1.0001079754151836
6009	5	5	20845863	constrained	0.9290254595967061	1.0000698649048285
8526	4	5	5567862	accelerated	0.9290351721307882	0.9998457797627079
3546	4	5	8845863	constrained	0.9292248754082428	0.9998154638331597
9816	4	4	3881501	constrained	0.9293045480043661	0.9996668004669563
5648	5	4	5567862	constrained	0.9298881909051401	1.0000602081236671
3872	5	5	20845863	accelerated	0.9300028290758365	0.9999491524435364
7333	4	5	10845863	constrained	0.9300895314392312	0.9998081189446316
7964	5	4	10845863	constrained	0.9301992122922222	0.9996918466531636
1463	5	5	20845863	constrained	0.9302146592695467	0.999474378690693
6551	5	5	20845863	constrained	0.9302146592695467	0.9992404193323853
5063	4	5	5567862	constrained	0.9303847148212516	0.9991892011033756
2981	5	5	20845863	constrained	0.9306195319763592	0.9992075414692354
9320	4	4	3074060	accelerated	0.9313586416252895	0.9997672061797551
323	4	4	10845863	constrained	0.9314576773073793	0.9996396822178587
6856	5	4	5567862	constrained	0.9315644294072646	0.9995204972059708
3838	5	4	10845863	constrained	0.9318302871244611	0.99957204011551
3435	5	5	20845863	accelerated	0.9320046785313834	0.9995254661791348
6308	5	5	20845863	constrained	0.9322254982711139	0.9995286942911547
4946	5	5	20845863	constrained	0.9326280689298421	0.999726748030611
5826	5	5	20845863	constrained	0.9330232538509667	0.9999167940032897
7744	5	5	20845863	accelerated	0.9332216225843935	0.9998958734624751
801	4	5	8845863	constrained	0.9333861241864141	0.9998386843817587
8656	4	5	10845863	constrained	0.9334735507132838	0.9996989788152297
3089	5	4	4750372	constrained	0.9336946643481541	0.999702476596752
6097	4	5	8845863	constrained	0.9338051057193549	0.999587504116193
4727	4	5	8845863	constrained	0.933956292518275	0.9995161908503648
4763	5	5	20845863	accelerated	0.9340260090722359	0.9993577420453464
3441	4	4	5567862	accelerated	0.9341382496160052	0.9992448548922722
6598	4	5	10845863	accelerated	0.9344181733359429	0.9993113487389051
6964	5	5	20845863	accelerated	0.9344330965789679	0.9990944734857604
234	5	5	20845863	constrained	0.9350562500653445	0.9995278666549885
9782	4	4	6850431	constrained	0.9354200593185633	0.9996838966494845
5680	5	5	20845863	constrained	0.9354622737961991	0.9994962455065792
81	4	4	4750372	accelerated	0.9359684147468621	0.9998042493653051
5686	5	5	20845863	accelerated	0.9360565523430852	0.9996657013503417
5995	5	5	20845863	accelerated	0.9360565523430852	0.9994331127739456
7165	5	4	10845863	constrained	0.9362113356936307	0.9993658570593327
7833	4	5	10845863	constrained	0.9362724911565353	0.9991987120738002
3585	4	4	5567862	constrained	0.9364232868840684	0.9991272874938363
521	5	4	5567862	accelerated	0.9367398228130212	0.9992326933726068
5556	4	4	1599441	accelerated	0.9368335963181295	0.9991004818740172
5219	4	4	4750372	constrained	0.9370875946623042	0.9991391663348778
1560	5	4	4750372	constrained	0.9371732751432128	0.9989984110643911
6760	5	5	20845863	accelerated	0.9372793503182806	0.9988794562495563
2608	5	4	10845863	constrained	0.9373059067025196	0.9986758314041938
8240	5	4	4750372	accelerated	0.9373557456044125	0.9984971022698814
7195	5	5	20845863	accelerated	0.9376776089587657	0.9986081567676436
603	4	4	10845863	constrained	0.9379733545731095	0.9986913513076565
3772	4	5	8845863	accelerated	0.9380270515330733	0.9985168497994139
6958	5	5	20845863	accelerated	0.9380744281101888	0.99833570282877
3911	5	4	5567862	constrained	0.9380895904510412	0.9981203641502036
4531	5	5	20845863	constrained	0.938295903150535	0.998108460722718
6298	5	5	20845863	constrained	0.938295903150535	0.9978771493760847
8448	5	4	10845863	accelerated	0.9384881124385216	0.997850312321681
4538	4	4	8845863	accelerated	0.9385587925227498	0.9976943013404908
7504	5	5	20845863	constrained	0.938692910526393	0.9976057819373825
7364	5	5	20845863	constrained	0.9395080273855477	0.9982408746636441
6768	4	4	10845863	constrained	0.9395901108988322	0.998096995119153
6439	5	5	20845863	constrained	0.9399185592939004	0.9982148272621404
7143	5	4	10845863	constrained	0.9400278664988287	0.9980999258128471
7270	5	5	20845863	accelerated	0.9401119768944731	0.9979583303189308
3368	5	5	20845863	constrained	0.9403165258564602	0.997944620063667
3206	5	5	20845863	accelerated	0.9409095498007555	0.9983431038232756
4807	5	5	20845863	constrained	0.9415217439472202	0.9987617390138218
8511	4	5	8845863	constrained	0.9419496208568297	0.9989847030533836
2779	5	5	20845863	accelerated	0.9421321558440761	0.9989474267949318
6344	5	4	10845863	constrained	0.9422516573379016	0.998843348469307
9081	4	4	6850431	accelerated	0.9423185694809004	0.998683583221213
2346	5	5	20845863	accelerated	0.9425431779542442	0.9986909821362335
5960	5	5	20845863	accelerated	0.9425431779542442	0.9984604440517145
5776	5	5	20845863	accelerated	0.9429478663125396	0.9986586103180808
6389	5	5	20845863	accelerated	0.9429478663125396	0.998428186088658
4686	5	4	5567862	accelerated	0.9429976226108461	0.998250539829567
7398	4	5	8845863	constrained	0.9431023065013731	0.9981311080569191
3126	4	5	8845863	accelerated	0.9432746952162125	0.998083370151533
527	4	5	8845863	accelerated	0.9434482568300152	0.9980368950191193
1703	4	5	8845863	constrained	0.9436879160121597	0.9980603472182071
2883	4	4	3881501	constrained	0.9440073591711249	0.9981681500544451
5895	5	4	5567862	accelerated	0.9447402510160842	0.9987129721061531
5988	5	5	20845863	constrained	0.9447464337198632	0.9984894943206939
5190	5	5	20845863	constrained	0.9451464145744967	0.9986822234589835
2580	5	4	5567862	constrained	0.9452645454186286	0.9985771176165024
5337	4	5	5567862	accelerated	0.9456014534259068	0.9987031230774422
8589	4	5	5567862	accelerated	0.9456014534259068	0.9984733248438763
4039	5	4	4750372	constrained	0.946309679705985	0.9989912859836129
9873	4	4	3881501	constrained	0.9463574395267533	0.9988119342199335
660	4	5	10845863	accelerated	0.9463590626961716	0.9985839822287266
4228	4	5	5567862	accelerated	0.9473014529228421	0.9993485902213615
9623	4	4	3074060	accelerated	0.9473543422189044	0.9991746900580446
7602	4	5	10845863	accelerated	0.9474747336861249	0.9990720479976166
8357	5	4	5567862	constrained	0.9478840114132355	0.9992740014645848
7845	5	5	20845863	constrained	0.9479596132520851	0.9991241766683093
5326	4	5	10845863	accelerated	0.9480316468340529	0.9989706606937931
4728	5	5	20845863	accelerated	0.948187990361949	0.9989060348418237
6465	5	5	20845863	accelerated	0.948187990361949	0.9986767702021997
7289	5	5	20845863	accelerated	0.948187990361949	0.9984476107781056
8209	5	4	5567862	accelerated	0.9485133199121154	0.998561051864349
8897	4	4	3074060	accelerated	0.94854805539647	0.9983685839941286
6525	5	5	20845863	accelerated	0.9485847135474346	0.9981782275783483
2161	4	4	1599441	constrained	0.9486243599131307	0.9979911021644559
128	4	4	2401596	constrained	0.9486450365162742	0.9977841101474173
5690	5	4	10845863	constrained	0.9488259025741494	0.9977456615290494
2277	5	4	5567862	accelerated	0.9490902598456991	0.9977950062845161
6211	5	5	20845863	constrained	0.9491632007254521	0.9976431351647046
8795	5	4	10845863	constrained	0.9493797308081469	0.9976422222758382
7599	5	4	10845863	constrained	0.9499215793964839	0.9979830878778536
1584	5	5	20845863	accelerated	0.9502072096521772	0.9980546772931658
6820	5	5	20845863	accelerated	0.9502072096521772	0.9978262894951582
2974	5	5	20845863	constrained	0.9503725433190297	0.9977715857449159
1179	5	4	10845863	constrained	0.9504803837909865	0.997656560205132
8860	5	4	10845863	accelerated	0.9505643272971017	0.997516509939721
5959	5	5	20845863	constrained	0.9507741547910561	0.9975085954129301
1980	4	4	4750372	accelerated	0.951054147712959	0.9975742820239472
1314	5	4	10845863	accelerated	0.951664513219851	0.9979863919483309
4199	5	5	20845863	accelerated	0.9518026433625544	0.997903205481097
6430	5	5	20845863	constrained	0.9519964464051073	0.9978784131002826
7717	5	5	20845863	constrained	0.9519964464051073	0.9976505349515956
8574	4	5	10845863	accelerated	0.9521828011893285	0.9976180079127462
6124	5	5	20845863	constrained	0.9532023359265586	0.998458233181232
7588	5	5	20845863	constrained	0.9540000915064113	0.9990658192430217
